NOC,Year,isHost,Gold,Total,gold_ratio,total_ratio,Avg_X_Gold,Avg_X_Total,AthletesCount,CountryNum,MedalCounts,Frequency,AvgMedalCounts
Norway,1972,0,2,4,0.01025641,0.006666667,1.25,2.5,161,95,171,29,5.896551724
Norway,1976,0,1,2,0.005050505,0.003262643,1.25,2.25,79,95,171,29,5.896551724
Norway,1984,0,0,3,0,0.004360465,1,2.75,132,95,171,29,5.896551724
Norway,1988,0,2,5,0.008298755,0.0067659,1.25,3.5,79,95,171,29,5.896551724
Norway,1992,0,2,7,0.007692308,0.008588957,1.25,4.25,114,95,171,29,5.896551724
Norway,1996,0,2,7,0.007380074,0.008313539,1.5,5.5,116,95,171,29,5.896551724
Norway,2000,0,4,10,0.013333333,0.010787487,2.5,7.25,115,95,171,29,5.896551724
Norway,2004,0,5,6,0.016611296,0.006479482,3.25,7.5,60,95,171,29,5.896551724
Norway,2008,0,3,9,0.009933775,0.009394572,3.5,8,102,95,171,29,5.896551724
Norway,2012,0,2,4,0.00660066,0.004166667,3.5,7.25,69,95,171,29,5.896551724
Norway,2016,0,0,4,0,0.004115226,2.5,5.75,77,95,171,29,5.896551724
Norway,2020,0,4,8,0.011764706,0.007407407,2.25,6.25,112,95,171,29,5.896551724
Norway,2024,0,4,8,0.012195122,0.007699711,2.5,6,128,95,171,29,5.896551724
New Zealand,1920,0,0,1,0,0.002283105,0,1,6,90,157,26,6.038461538
New Zealand,1924,0,0,1,0,0.002645503,0,1,6,90,157,26,6.038461538
New Zealand,1928,0,1,1,0.009090909,0.003058104,1,1,13,90,157,26,6.038461538
New Zealand,1932,0,0,1,0,0.002702703,0.25,1,29,90,157,26,6.038461538
New Zealand,1936,0,1,1,0.007092199,0.002369668,0.5,1,9,90,157,26,6.038461538
New Zealand,1952,0,1,3,0.006711409,0.006535948,0.75,1.5,20,90,157,26,6.038461538
New Zealand,1956,0,2,2,0.013071895,0.004264392,1,1.75,57,90,157,26,6.038461538
New Zealand,1960,0,2,3,0.013157895,0.006507592,1.5,2.25,47,90,157,26,6.038461538
New Zealand,1964,0,3,5,0.018404908,0.009920635,2,3.25,88,90,157,26,6.038461538
New Zealand,1968,0,1,3,0.005747126,0.0056926,2,3.25,65,90,157,26,6.038461538
New Zealand,1972,0,1,3,0.005128205,0.005,1.75,3.5,112,90,157,26,6.038461538
New Zealand,1976,0,2,4,0.01010101,0.006525285,1.75,3.75,98,90,157,26,6.038461538
New Zealand,1984,0,8,11,0.03539823,0.015988372,3,5.25,162,90,157,26,6.038461538
New Zealand,1988,0,3,13,0.012448133,0.01759134,3.5,7.75,112,90,157,26,6.038461538
New Zealand,1992,0,1,10,0.003846154,0.012269939,3.5,9.5,175,90,157,26,6.038461538
New Zealand,1996,0,3,6,0.011070111,0.007125891,3.75,10,129,90,157,26,6.038461538
New Zealand,2000,0,1,4,0.003333333,0.004314995,2,8.25,177,90,157,26,6.038461538
New Zealand,2004,0,3,5,0.009966777,0.005399568,2,6.25,184,90,157,26,6.038461538
New Zealand,2008,0,3,9,0.009933775,0.009394572,2.5,6,201,90,157,26,6.038461538
New Zealand,2012,0,6,13,0.01980198,0.013541667,3.25,7.75,204,90,157,26,6.038461538
New Zealand,2016,0,4,18,0.013071895,0.018518519,4,11.25,232,90,157,26,6.038461538
New Zealand,2020,0,7,20,0.020588235,0.018518519,5,15,279,90,157,26,6.038461538
New Zealand,2024,0,10,20,0.030487805,0.019249278,6.75,17.75,253,90,157,26,6.038461538
Brazil,1920,0,1,3,0.006451613,0.006849315,1,3,38,17,170,25,6.8
Brazil,1948,0,0,1,0,0.00243309,0,1,105,17,170,25,6.8
Brazil,1952,0,1,3,0.006711409,0.006535948,1,3,119,17,170,25,6.8
Brazil,1956,0,1,1,0.006535948,0.002132196,0.75,2,63,17,170,25,6.8
Brazil,1960,0,0,2,0,0.004338395,0.5,1.75,86,17,170,25,6.8
Brazil,1964,0,0,1,0,0.001984127,0.5,1.75,65,17,170,25,6.8
Brazil,1968,0,0,3,0,0.0056926,0.25,1.75,89,17,170,25,6.8
Brazil,1972,0,0,2,0,0.003333333,0,2,104,17,170,25,6.8
Brazil,1976,0,0,2,0,0.003262643,0,2,89,17,170,25,6.8
Brazil,1980,0,2,4,0.009803922,0.006339144,0.5,2.75,149,17,170,25,6.8
Brazil,1984,0,1,8,0.004424779,0.011627907,0.75,4,197,17,170,25,6.8
Brazil,1988,0,1,6,0.004149378,0.00811908,1,5,233,17,170,25,6.8
Brazil,1992,0,2,3,0.007692308,0.003680982,1.5,5.25,233,17,170,25,6.8
Brazil,1996,0,3,15,0.011070111,0.017814727,1.75,8,251,17,170,25,6.8
Brazil,2000,0,0,12,0,0.012944984,1.5,9,236,17,170,25,6.8
Brazil,2004,0,5,10,0.016611296,0.010799136,2.5,10,318,17,170,25,6.8
Brazil,2008,0,3,17,0.009933775,0.017745303,2.75,13.5,338,17,170,25,6.8
Brazil,2012,0,3,17,0.00990099,0.017708333,2.75,14,306,17,170,25,6.8
Brazil,2016,1,7,19,0.022875817,0.019547325,4.5,15.75,583,17,170,25,6.8
Brazil,2020,0,7,21,0.020588235,0.019444444,5,18.5,416,17,170,25,6.8
Brazil,2024,0,3,20,0.009146341,0.019249278,5,19.25,401,17,170,25,6.8
Azerbaijan,1996,0,0,1,0,0.001187648,0,1,24,8,56,8,7
Azerbaijan,2000,0,2,3,0.006666667,0.003236246,2,3,32,8,56,8,7
Azerbaijan,2004,0,1,5,0.003322259,0.005399568,1,5,37,8,56,8,7
Azerbaijan,2008,0,1,6,0.003311258,0.006263048,1,3.75,44,8,56,8,7
Azerbaijan,2012,0,2,9,0.00660066,0.009375,1.5,5.75,59,8,56,8,7
Azerbaijan,2016,0,1,18,0.003267974,0.018518519,1.25,9.5,69,8,56,8,7
Azerbaijan,2020,0,0,7,0,0.006481481,1,10,55,8,56,8,7
Azerbaijan,2024,0,2,7,0.006097561,0.006737247,1.25,10.25,49,8,56,8,7
Switzerland,1896,0,1,3,0.023255814,0.024590164,1,3,8,124,217,31,7
Switzerland,1900,0,6,9,0.0625,0.031690141,3.5,6,52,124,217,31,7
Switzerland,1904,0,1,3,0.010309278,0.010714286,2.666666667,5,7,124,217,31,7
Switzerland,1920,0,2,11,0.012903226,0.025114155,2.5,6.5,126,124,217,31,7
Switzerland,1924,0,7,25,0.055555556,0.066137566,4,12,262,124,217,31,7
Switzerland,1928,0,7,15,0.063636364,0.04587156,4.25,13.5,236,124,217,31,7
Switzerland,1932,0,0,1,0,0.002702703,4,13,9,124,217,31,7
Switzerland,1936,0,4,18,0.028368794,0.042654028,4.5,14.75,328,124,217,31,7
Switzerland,1948,0,5,20,0.036231884,0.0486618,4,13.5,287,124,217,31,7
Switzerland,1952,0,2,14,0.013422819,0.030501089,2.75,13.25,251,124,217,31,7
Switzerland,1956,0,0,1,0,0.002132196,2.75,13.25,18,124,217,31,7
Switzerland,1960,0,0,6,0,0.013015184,1.75,10.25,221,124,217,31,7
Switzerland,1964,0,1,4,0.006134969,0.007936508,0.75,6.25,129,124,217,31,7
Switzerland,1968,0,0,5,0,0.009487666,0.25,4,155,124,217,31,7
Switzerland,1972,0,0,3,0,0.005,0.25,4.5,265,124,217,31,7
Switzerland,1976,0,1,4,0.005050505,0.006525285,0.5,4,101,124,217,31,7
Switzerland,1980,0,2,2,0.009803922,0.003169572,0.75,3.5,86,124,217,31,7
Switzerland,1984,0,0,8,0,0.011627907,0.75,4.25,245,124,217,31,7
Switzerland,1988,0,0,4,0,0.00541272,0.75,4.5,151,124,217,31,7
Switzerland,1992,0,1,1,0.003846154,0.001226994,0.75,3.75,171,124,217,31,7
Switzerland,1996,0,4,7,0.014760148,0.008313539,1.25,5,172,124,217,31,7
Switzerland,2000,0,1,9,0.003333333,0.009708738,1.5,5.25,138,124,217,31,7
Switzerland,2004,0,1,5,0.003322259,0.005399568,1.75,5.5,138,124,217,31,7
Switzerland,2008,0,2,7,0.006622517,0.007306889,2,7,116,124,217,31,7
Switzerland,2012,0,2,4,0.00660066,0.004166667,1.5,6.25,126,124,217,31,7
Switzerland,2016,0,3,7,0.009803922,0.007201646,2,5.75,152,124,217,31,7
Switzerland,2020,0,3,13,0.008823529,0.012037037,2.5,7.75,196,124,217,31,7
Switzerland,2024,0,1,8,0.00304878,0.007699711,2.25,8,218,124,217,31,7
Uzbekistan,1996,0,0,2,0,0.002375297,0,2,95,141,49,7,7
Uzbekistan,2000,0,1,4,0.003333333,0.004314995,1,4,85,141,49,7,7
Uzbekistan,2004,0,2,5,0.006644518,0.005399568,2,5,79,141,49,7,7
Uzbekistan,2008,0,0,4,0,0.004175365,0.75,3.75,69,141,49,7,7
Uzbekistan,2012,0,0,3,0,0.003125,0.75,4,56,141,49,7,7
Uzbekistan,2016,0,4,13,0.013071895,0.013374486,1.5,6.25,80,141,49,7,7
Uzbekistan,2020,0,3,5,0.008823529,0.00462963,1.75,6.25,85,141,49,7,7
Uzbekistan,2024,0,8,13,0.024390244,0.012512031,3.75,8.5,119,141,49,7,7
Denmark,1896,0,1,6,0.023255814,0.049180328,1,6,15,34,216,30,7.2
Denmark,1900,0,1,6,0.010416667,0.021126761,1,6,36,34,216,30,7.2
Denmark,1908,0,0,5,0,0.015432099,0,5,107,34,216,30,7.2
Denmark,1912,0,1,12,0.009803922,0.038461538,0.75,7.25,233,34,216,30,7.2
Denmark,1920,0,3,13,0.019354839,0.029680365,1.25,9,246,34,216,30,7.2
Denmark,1924,0,2,9,0.015873016,0.023809524,1.5,9.75,158,34,216,30,7.2
Denmark,1928,0,3,6,0.027272727,0.018348624,2.25,10,122,34,216,30,7.2
Denmark,1932,0,0,8,0,0.021621622,2,9,94,34,216,30,7.2
Denmark,1936,0,0,5,0,0.011848341,1.25,7,173,34,216,30,7.2
Denmark,1948,0,5,20,0.036231884,0.0486618,2,9.75,253,34,216,30,7.2
Denmark,1952,0,2,6,0.013422819,0.013071895,1.75,9.75,201,34,216,30,7.2
Denmark,1956,0,1,4,0.006535948,0.008528785,2,8.75,51,34,216,30,7.2
Denmark,1960,0,2,6,0.013157895,0.013015184,2.5,9,109,34,216,30,7.2
Denmark,1964,0,2,6,0.012269939,0.011904762,1.75,5.5,71,34,216,30,7.2
Denmark,1968,0,1,8,0.005747126,0.015180266,1.5,6,93,34,216,30,7.2
Denmark,1972,0,1,1,0.005128205,0.001666667,1.5,5.25,155,34,216,30,7.2
Denmark,1976,0,1,3,0.005050505,0.004893964,1.25,4.5,81,34,216,30,7.2
Denmark,1980,0,2,5,0.009803922,0.00792393,1.25,4.25,60,34,216,30,7.2
Denmark,1984,0,0,6,0,0.00872093,1,3.75,74,34,216,30,7.2
Denmark,1988,0,2,4,0.008298755,0.00541272,1.25,4.5,130,34,216,30,7.2
Denmark,1992,0,1,6,0.003846154,0.007361963,1.25,5.25,144,34,216,30,7.2
Denmark,1996,0,4,6,0.014760148,0.007125891,1.75,5.5,145,34,216,30,7.2
Denmark,2000,0,2,6,0.006666667,0.006472492,2.25,5.5,124,34,216,30,7.2
Denmark,2004,0,2,8,0.006644518,0.008639309,2.25,6.5,115,34,216,30,7.2
Denmark,2008,0,2,7,0.006622517,0.007306889,2.5,6.75,108,34,216,30,7.2
Denmark,2012,0,2,9,0.00660066,0.009375,2,7.5,149,34,216,30,7.2
Denmark,2016,0,2,15,0.006535948,0.015432099,2,9.75,143,34,216,30,7.2
Denmark,2020,0,3,11,0.008823529,0.010185185,2.25,10.5,138,34,216,30,7.2
Denmark,2024,0,2,9,0.006097561,0.008662175,2.25,11,161,34,216,30,7.2
Spain,1900,0,1,1,0.010416667,0.003521127,1,1,12,119,187,25,7.48
Spain,1920,0,0,2,0,0.00456621,0,2,111,119,187,25,7.48
Spain,1928,0,1,1,0.009090909,0.003058104,1,1,106,119,187,25,7.48
Spain,1932,0,0,1,0,0.002702703,0.5,1.25,8,119,187,25,7.48
Spain,1948,0,0,1,0,0.00243309,0.25,1.25,84,119,187,25,7.48
Spain,1952,0,0,1,0,0.002178649,0.25,1,42,119,187,25,7.48
Spain,1960,0,0,1,0,0.002169197,0,1,238,119,187,25,7.48
Spain,1972,0,0,1,0,0.001666667,0,1,162,119,187,25,7.48
Spain,1976,0,0,2,0,0.003262643,0,1.25,160,119,187,25,7.48
Spain,1980,0,1,6,0.004901961,0.009508716,0.25,2.5,211,119,187,25,7.48
Spain,1984,0,1,5,0.004424779,0.007267442,0.5,3.5,257,119,187,25,7.48
Spain,1988,0,1,4,0.004149378,0.00541272,0.75,4.25,317,119,187,25,7.48
Spain,1992,1,13,22,0.05,0.026993865,4,9.25,537,119,187,25,7.48
Spain,1996,0,5,17,0.018450185,0.020190024,5,12,384,119,187,25,7.48
Spain,2000,0,3,11,0.01,0.011866235,5.5,13.5,431,119,187,25,7.48
Spain,2004,0,3,20,0.009966777,0.021598272,6,17.5,423,119,187,25,7.48
Spain,2008,0,5,19,0.016556291,0.019832985,4,16.75,355,119,187,25,7.48
Spain,2012,0,4,20,0.01320132,0.020833333,3.75,17.5,339,119,187,25,7.48
Spain,2016,0,7,17,0.022875817,0.017489712,4.75,19,363,119,187,25,7.48
Spain,2020,0,3,17,0.008823529,0.015740741,4.75,18.25,429,119,187,25,7.48
Spain,2024,0,5,18,0.015243902,0.01732435,4.75,18,526,119,187,25,7.48
Kenya,1964,0,0,1,0,0.001984127,0,1,41,73,124,16,7.75
Kenya,1968,0,3,9,0.017241379,0.017077799,3,9,50,73,124,16,7.75
Kenya,1972,0,2,9,0.01025641,0.015,2,9,69,73,124,16,7.75
Kenya,1984,0,1,3,0.004424779,0.004360465,1.5,5.5,67,73,124,16,7.75
Kenya,1988,0,5,9,0.020746888,0.01217862,2.75,7.5,88,73,124,16,7.75
Kenya,1992,0,2,8,0.007692308,0.009815951,2.5,7.25,55,73,124,16,7.75
Kenya,1996,0,1,8,0.003690037,0.009501188,2.25,7,54,73,124,16,7.75
Kenya,2000,0,2,7,0.006666667,0.007551241,2.5,8,59,73,124,16,7.75
Kenya,2004,0,1,7,0.003322259,0.007559395,1.5,7.5,46,73,124,16,7.75
Kenya,2008,0,6,16,0.01986755,0.016701461,2.5,9.5,47,73,124,16,7.75
Kenya,2012,0,2,13,0.00660066,0.013541667,2.75,10.75,51,73,124,16,7.75
Kenya,2016,0,6,13,0.019607843,0.013374486,3.75,12.25,80,73,124,16,7.75
Kenya,2020,0,4,10,0.011764706,0.009259259,4.5,13,89,73,124,16,7.75
Kenya,2024,0,4,11,0.012195122,0.010587103,4,11.75,77,73,124,16,7.75
Czech Republic,1996,0,4,11,0.014760148,0.013064133,4,11,169,32,72,8,9
Czech Republic,2000,0,2,8,0.006666667,0.008629989,2,8,162,32,72,8,9
Czech Republic,2004,0,1,9,0.003322259,0.009719222,1,9,171,32,72,8,9
Czech Republic,2008,0,3,7,0.009933775,0.007306889,2.5,8.75,158,32,72,8,9
Czech Republic,2012,0,4,11,0.01320132,0.011458333,2.5,8.75,159,32,72,8,9
Czech Republic,2016,0,1,10,0.003267974,0.010288066,2.25,9.25,135,32,72,8,9
Czech Republic,2020,0,4,11,0.011764706,0.010185185,3,9.75,151,32,72,8,9
Czech Republic,2024,0,3,5,0.009146341,0.00481232,3,9.25,149,32,72,8,9
Kazakhstan,1996,0,3,11,0.011070111,0.013064133,3,11,142,72,78,8,9.75
Kazakhstan,2000,0,3,7,0.01,0.007551241,3,7,158,72,78,8,9.75
Kazakhstan,2004,0,1,8,0.003322259,0.008639309,1,8,130,72,78,8,9.75
Kazakhstan,2008,0,2,9,0.006622517,0.009394572,2.25,8.75,146,72,78,8,9.75
Kazakhstan,2012,0,3,11,0.00990099,0.011458333,2.25,8.75,132,72,78,8,9.75
Kazakhstan,2016,0,2,17,0.006535948,0.017489712,2,11.25,123,72,78,8,9.75
Kazakhstan,2020,0,0,8,0,0.007407407,1.75,11.25,116,72,78,8,9.75
Kazakhstan,2024,0,1,7,0.00304878,0.006737247,1.5,10.75,123,72,78,8,9.75
Bulgaria,1952,0,0,1,0,0.002178649,0,1,179,18,231,22,10.5
Bulgaria,1956,0,1,5,0.006535948,0.010660981,1,5,82,18,231,22,10.5
Bulgaria,1960,0,1,7,0.006578947,0.015184382,1,7,183,18,231,22,10.5
Bulgaria,1964,0,3,10,0.018404908,0.01984127,1.25,5.75,116,18,231,22,10.5
Bulgaria,1968,0,2,9,0.011494253,0.017077799,1.75,7.75,189,18,231,22,10.5
Bulgaria,1972,0,6,21,0.030769231,0.035,3,11.75,226,18,231,22,10.5
Bulgaria,1976,0,6,22,0.03030303,0.03588907,4.25,15.5,254,18,231,22,10.5
Bulgaria,1980,0,8,41,0.039215686,0.064976228,5.5,23.25,397,18,231,22,10.5
Bulgaria,1988,0,10,35,0.041493776,0.047361299,7.5,29.75,281,18,231,22,10.5
Bulgaria,1992,0,3,16,0.011538462,0.019631902,6.75,28.5,236,18,231,22,10.5
Bulgaria,1996,0,3,15,0.011070111,0.017814727,6,26.75,181,18,231,22,10.5
Bulgaria,2000,0,5,13,0.016666667,0.014023732,5.25,19.75,150,18,231,22,10.5
Bulgaria,2004,0,2,12,0.006644518,0.012958963,3.25,14,119,18,231,22,10.5
Bulgaria,2008,0,1,5,0.003311258,0.005219207,2.75,11.25,87,18,231,22,10.5
Bulgaria,2012,0,0,3,0,0.003125,2,8.25,75,18,231,22,10.5
Bulgaria,2016,0,0,3,0,0.00308642,0.75,5.75,58,18,231,22,10.5
Bulgaria,2020,0,3,6,0.008823529,0.005555556,1,4.25,56,18,231,22,10.5
Bulgaria,2024,0,3,7,0.009146341,0.006737247,1.5,4.75,61,18,231,22,10.5
Cuba,1900,0,1,2,0.010416667,0.007042254,1,2,2,30,244,23,10.60869565
Cuba,1904,0,3,3,0.030927835,0.010714286,2,2.5,6,30,244,23,10.60869565
Cuba,1948,0,0,1,0,0.00243309,0,1,112,30,244,23,10.60869565
Cuba,1964,0,0,1,0,0.001984127,1,1.75,76,30,244,23,10.60869565
Cuba,1968,0,0,4,0,0.007590133,0.75,2.25,227,30,244,23,10.60869565
Cuba,1972,0,3,8,0.015384615,0.013333333,0.75,3.5,201,30,244,23,10.60869565
Cuba,1976,0,6,13,0.03030303,0.021207178,2.25,6.5,194,30,244,23,10.60869565
Cuba,1980,0,8,20,0.039215686,0.031695721,4.25,11.25,288,30,244,23,10.60869565
Cuba,1992,0,14,31,0.053846154,0.03803681,7.75,18,196,30,244,23,10.60869565
Cuba,1996,0,9,25,0.033210332,0.029691211,9.25,22.25,178,30,244,23,10.60869565
Cuba,2000,0,11,29,0.036666667,0.031283711,10.5,26.25,271,30,244,23,10.60869565
Cuba,2004,0,9,27,0.029900332,0.029157667,10.75,28,177,30,244,23,10.60869565
Cuba,2008,0,3,30,0.009933775,0.03131524,8,27.75,171,30,244,23,10.60869565
Cuba,2012,0,5,15,0.01650165,0.015625,7,25.25,118,30,244,23,10.60869565
Cuba,2016,0,5,11,0.016339869,0.011316872,5.5,20.75,143,30,244,23,10.60869565
Cuba,2020,0,7,15,0.020588235,0.013888889,5,17.75,82,30,244,23,10.60869565
Cuba,2024,0,2,9,0.006097561,0.008662175,4.75,12.5,69,30,244,23,10.60869565
Finland,1908,0,1,5,0.009090909,0.015432099,1,5,94,45,306,28,10.92857143
Finland,1912,0,9,26,0.088235294,0.083333333,9,26,233,45,306,28,10.92857143
Finland,1920,0,15,34,0.096774194,0.077625571,15,34,136,45,306,28,10.92857143
Finland,1924,0,14,37,0.111111111,0.097883598,9.75,25.5,253,45,306,28,10.92857143
Finland,1928,0,8,25,0.072727273,0.076452599,11.5,30.5,132,45,306,28,10.92857143
Finland,1932,0,5,25,0.04,0.067567568,10.5,30.25,66,45,306,28,10.92857143
Finland,1936,0,8,20,0.056737589,0.047393365,8.75,26.75,186,45,306,28,10.92857143
Finland,1948,0,8,20,0.057971014,0.0486618,7.25,22.5,215,45,306,28,10.92857143
Finland,1952,1,6,22,0.040268456,0.047930283,6.75,21.75,412,45,306,28,10.92857143
Finland,1956,0,3,15,0.019607843,0.031982942,6.25,19.25,147,45,306,28,10.92857143
Finland,1960,0,1,5,0.006578947,0.010845987,4.5,15.5,219,45,306,28,10.92857143
Finland,1964,0,3,5,0.018404908,0.009920635,3.25,11.75,151,45,306,28,10.92857143
Finland,1968,0,1,4,0.005747126,0.007590133,2,7.25,126,45,306,28,10.92857143
Finland,1972,0,3,8,0.015384615,0.013333333,2,5.5,133,45,306,28,10.92857143
Finland,1976,0,4,6,0.02020202,0.009787928,2.75,5.75,108,45,306,28,10.92857143
Finland,1980,0,3,8,0.014705882,0.012678288,2.75,6.5,125,45,306,28,10.92857143
Finland,1984,0,4,12,0.017699115,0.01744186,3.5,8.5,107,45,306,28,10.92857143
Finland,1988,0,1,4,0.004149378,0.00541272,3,7.5,101,45,306,28,10.92857143
Finland,1992,0,1,5,0.003846154,0.006134969,2.25,7.25,130,45,306,28,10.92857143
Finland,1996,0,1,4,0.003690037,0.004750594,1.75,6.25,105,45,306,28,10.92857143
Finland,2000,0,2,4,0.006666667,0.004314995,1.25,4.25,88,45,306,28,10.92857143
Finland,2004,0,0,2,0,0.002159827,1,3.75,67,45,306,28,10.92857143
Finland,2008,0,1,4,0.003311258,0.004175365,1,3.5,70,45,306,28,10.92857143
Finland,2012,0,0,3,0,0.003125,0.75,3.25,69,45,306,28,10.92857143
Finland,2016,0,0,1,0,0.001028807,0.25,2.5,67,45,306,28,10.92857143
Finland,2020,0,0,2,0,0.001851852,0.25,2.5,49,45,306,28,10.92857143
Belarus,1996,0,1,15,0.003690037,0.017814727,1,15,259,12,85,7,12.14285714
Belarus,2000,0,3,17,0.01,0.018338727,3,17,231,12,85,7,12.14285714
Belarus,2004,0,2,13,0.006644518,0.014038877,2,13,192,12,85,7,12.14285714
Belarus,2008,0,3,14,0.009933775,0.014613779,2.25,14.75,237,12,85,7,12.14285714
Belarus,2012,0,2,10,0.00660066,0.010416667,2.5,13.5,185,12,85,7,12.14285714
Belarus,2016,0,1,9,0.003267974,0.009259259,2,11.5,142,12,85,7,12.14285714
Belarus,2020,0,1,7,0.002941176,0.006481481,1.75,10,137,12,85,7,12.14285714
Canada,1900,0,1,2,0.010416667,0.007042254,1,2,7,23,354,29,12.20689655
Canada,1904,0,4,6,0.041237113,0.021428571,2.5,4,61,23,354,29,12.20689655
Canada,1908,0,3,16,0.027272727,0.049382716,3,16,148,23,354,29,12.20689655
Canada,1912,0,3,8,0.029411765,0.025641026,2.75,8,60,23,354,29,12.20689655
Canada,1920,0,3,9,0.019354839,0.020547945,3.25,9.75,85,23,354,29,12.20689655
Canada,1924,0,0,4,0,0.010582011,2.25,9.25,83,23,354,29,12.20689655
Canada,1928,0,4,15,0.036363636,0.04587156,2.5,9,113,23,354,29,12.20689655
Canada,1932,0,2,16,0.016,0.043243243,2.25,11,191,23,354,29,12.20689655
Canada,1936,0,1,9,0.007092199,0.021327014,1.75,11,167,23,354,29,12.20689655
Canada,1948,0,0,3,0,0.00729927,1.75,10.75,188,23,354,29,12.20689655
Canada,1952,0,1,3,0.006711409,0.006535948,1,7.75,154,23,354,29,12.20689655
Canada,1956,0,2,6,0.013071895,0.012793177,1,5.25,150,23,354,29,12.20689655
Canada,1960,0,0,1,0,0.002169197,0.75,3.25,140,23,354,29,12.20689655
Canada,1964,0,1,4,0.006134969,0.007936508,1,3.5,194,23,354,29,12.20689655
Canada,1968,0,1,5,0.005747126,0.009487666,1,4,291,23,354,29,12.20689655
Canada,1972,0,0,5,0,0.008333333,0.5,3.75,344,23,354,29,12.20689655
Canada,1976,1,0,11,0,0.017944535,0.5,6.25,531,23,354,29,12.20689655
Canada,1984,0,10,44,0.044247788,0.063953488,2.75,16.25,572,23,354,29,12.20689655
Canada,1988,0,3,10,0.012448133,0.0135318,3.25,17.5,503,23,354,29,12.20689655
Canada,1992,0,7,18,0.026923077,0.02208589,5,20.75,445,23,354,29,12.20689655
Canada,1996,0,3,22,0.011070111,0.026128266,5.75,23.5,408,23,354,29,12.20689655
Canada,2000,0,3,14,0.01,0.015102481,4,16,422,23,354,29,12.20689655
Canada,2004,0,3,12,0.009966777,0.012958963,4,16.5,391,23,354,29,12.20689655
Canada,2008,0,3,20,0.009933775,0.020876827,3,17,449,23,354,29,12.20689655
Canada,2012,0,2,18,0.00660066,0.01875,2.75,16,354,23,354,29,12.20689655
Canada,2016,0,4,22,0.013071895,0.022633745,3,18,405,23,354,29,12.20689655
Canada,2020,0,7,24,0.020588235,0.022222222,4,21,509,23,354,29,12.20689655
Canada,2024,0,9,27,0.027439024,0.025986526,5.5,22.75,538,23,354,29,12.20689655
Poland,1924,0,0,2,0,0.005291005,0,2,100,101,313,24,13.04166667
Poland,1928,0,1,5,0.009090909,0.01529052,1,5,146,101,313,24,13.04166667
Poland,1932,0,3,9,0.024,0.024324324,3,9,71,101,313,24,13.04166667
Poland,1936,0,0,9,0,0.021327014,1,6.25,177,101,313,24,13.04166667
Poland,1948,0,0,1,0,0.00243309,1,6,52,101,313,24,13.04166667
Poland,1952,0,1,4,0.006711409,0.008714597,1,5.75,248,101,313,24,13.04166667
Poland,1956,0,1,9,0.006535948,0.019189765,0.5,5.75,118,101,313,24,13.04166667
Poland,1960,0,4,21,0.026315789,0.045553145,1.5,8.75,307,101,313,24,13.04166667
Poland,1964,0,7,23,0.042944785,0.045634921,3.25,14.25,240,101,313,24,13.04166667
Poland,1968,0,5,18,0.028735632,0.034155598,4.25,17.75,296,101,313,24,13.04166667
Poland,1972,0,7,21,0.035897436,0.035,5.75,20.75,418,101,313,24,13.04166667
Poland,1976,0,7,26,0.035353535,0.042414356,6.5,22,286,101,313,24,13.04166667
Poland,1980,0,3,32,0.014705882,0.050713154,5.5,24.25,418,101,313,24,13.04166667
Poland,1988,0,2,16,0.008298755,0.02165088,4.75,23.75,192,101,313,24,13.04166667
Poland,1992,0,3,19,0.011538462,0.023312883,3.75,23.25,263,101,313,24,13.04166667
Poland,1996,0,7,17,0.025830258,0.020190024,3.75,21,207,101,313,24,13.04166667
Poland,2000,0,6,14,0.02,0.015102481,4.5,16.5,240,101,313,24,13.04166667
Poland,2004,0,3,10,0.009966777,0.010799136,4.75,15,224,101,313,24,13.04166667
Poland,2008,0,4,11,0.013245033,0.011482255,5,13,316,101,313,24,13.04166667
Poland,2012,0,3,11,0.00990099,0.011458333,4,11.5,256,101,313,24,13.04166667
Poland,2016,0,2,11,0.006535948,0.011316872,3,10.75,289,101,313,24,13.04166667
Poland,2020,0,4,14,0.011764706,0.012962963,3.25,11.75,282,101,313,24,13.04166667
Poland,2024,0,1,10,0.00304878,0.009624639,2.5,11.5,312,101,313,24,13.04166667
Romania,1924,0,0,1,0,0.002645503,0,1,45,106,317,24,13.20833333
Romania,1936,0,0,1,0,0.002369668,0,1,118,106,317,24,13.20833333
Romania,1952,0,1,4,0.006711409,0.008714597,1,4,241,106,317,24,13.20833333
Romania,1956,0,5,13,0.032679739,0.02771855,1.5,4.75,103,106,317,24,13.20833333
Romania,1960,0,3,10,0.019736842,0.021691974,2.25,7,156,106,317,24,13.20833333
Romania,1964,0,2,12,0.012269939,0.023809524,2.75,9.75,232,106,317,24,13.20833333
Romania,1968,0,4,15,0.022988506,0.028462998,3.5,12.5,100,106,317,24,13.20833333
Romania,1972,0,3,16,0.015384615,0.026666667,3,13.25,258,106,317,24,13.20833333
Romania,1976,0,4,27,0.02020202,0.044045677,3.25,17.5,255,106,317,24,13.20833333
Romania,1980,0,6,25,0.029411765,0.039619651,4.25,20.75,339,106,317,24,13.20833333
Romania,1984,0,20,53,0.088495575,0.077034884,8.25,30.25,193,106,317,24,13.20833333
Romania,1988,0,7,24,0.029045643,0.032476319,9.25,32.25,172,106,317,24,13.20833333
