Country,Year,Sport,Event,Gold,Total_Medals
Australia,2000,Diving,Diving Men's Synchronized Springboard,0,2
Australia,2000,Diving,Diving Women's Synchronized Platform,0,2
Australia,2000,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",0,1
Australia,2000,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",4,4
Australia,2000,Hockey,Hockey Men's Hockey,0,16
Australia,2000,Hockey,Hockey Women's Hockey,16,16
Australia,2000,Judo,Judo Women's Lightweight,0,1
Australia,2000,Rowing,Rowing Men's Coxed Eights,0,9
Australia,2000,Rowing,Rowing Men's Coxless Fours,0,4
Australia,2000,Rowing,Rowing Men's Coxless Pairs,0,2
Australia,2000,Rowing,Rowing Men's Lightweight Coxless Fours,0,4
Australia,2000,Rowing,Rowing Women's Coxless Pairs,0,2
Australia,2000,Sailing,Sailing Men's Two Person Dinghy,2,2
Australia,2000,Sailing,Sailing Mixed Multihull,0,2
Australia,2000,Sailing,Sailing Mixed One Person Dinghy,0,1
Australia,2000,Sailing,Sailing Women's Two Person Dinghy,2,2
Australia,2000,Shooting,Shooting Men's Double Trap,0,1
Australia,2000,Shooting,Shooting Men's Trap,1,1
Australia,2000,Shooting,"Shooting Women's Air Pistol, 10 metres",0,1
Australia,2000,Softball,Softball Women's Softball,0,15
Australia,2000,Swimming,"Swimming Men's 1,500 metres Freestyle",1,2
Australia,2000,Swimming,Swimming Men's 100 metres Backstroke,0,1
Australia,2000,Swimming,Swimming Men's 100 metres Butterfly,0,2
Australia,2000,Swimming,Swimming Men's 200 metres Backstroke,0,1
Australia,2000,Swimming,Swimming Men's 200 metres Butterfly,0,1
Australia,2000,Swimming,Swimming Men's 200 metres Freestyle,0,1
Australia,2000,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,6,6
Australia,2000,Swimming,Swimming Men's 4 x 100 metres Medley Relay,0,8
Australia,2000,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,6,6
Australia,2000,Swimming,Swimming Men's 400 metres Freestyle,1,1
Australia,2000,Swimming,Swimming Women's 100 metres Breaststroke,0,1
Australia,2000,Swimming,Swimming Women's 200 metres Butterfly,0,2
Australia,2000,Swimming,Swimming Women's 200 metres Freestyle,1,1
Australia,2000,Swimming,Swimming Women's 4 x 100 metres Medley Relay,0,7
Australia,2000,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,0,6
Australia,2000,Taekwondo,Taekwondo Men's Heavyweight,0,1
Australia,2000,Taekwondo,Taekwondo Women's Flyweight,1,1
Australia,2000,Tennis,Tennis Men's Doubles,0,2
Australia,2000,Trampolining,Trampolining Men's Individual,0,1
Australia,2000,Triathlon,Triathlon Women's Olympic Distance,0,1
Australia,2000,Water Polo,Water Polo Women's Water Polo,13,13
Australia,2004,Archery,Archery Men's Individual,0,1
Australia,2004,Athletics,Athletics Men's 20 kilometres Walk,0,1
Australia,2004,Athletics,Athletics Men's 4 x 400 metres Relay,0,4
Australia,2004,Athletics,Athletics Women's 20 kilometres Walk,0,1
Australia,2004,Baseball,Baseball Men's Baseball,0,24
Australia,2004,Basketball,Basketball Women's Basketball,0,12
Australia,2004,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",0,2
Australia,2004,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",0,1
Australia,2004,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",0,1
Australia,2004,Cycling,Cycling Men's Individual Time Trial,0,1
Australia,2004,Cycling,Cycling Men's Keirin,1,2
Australia,2004,Cycling,Cycling Men's Madison,2,2
Australia,2004,Cycling,Cycling Men's Sprint,1,1
Australia,2004,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",6,6
Australia,2004,Cycling,Cycling Women's 500 metres Time Trial,1,1
Australia,2004,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",0,1
Australia,2004,Cycling,"Cycling Women's Road Race, Individual",1,1
Australia,2004,Cycling,Cycling Women's Sprint,0,1
Australia,2004,Diving,Diving Men's Platform,0,1
Australia,2004,Diving,Diving Men's Synchronized Platform,0,2
Australia,2004,Diving,Diving Men's Synchronized Springboard,0,2
Australia,2004,Diving,Diving Women's Platform,1,2
Australia,2004,Diving,Diving Women's Synchronized Springboard,0,2
Australia,2004,Hockey,Hockey Men's Hockey,16,16
Australia,2004,Rowing,Rowing Men's Coxed Eights,0,9
Australia,2004,Rowing,Rowing Men's Coxless Pairs,2,2
Australia,2004,Rowing,Rowing Men's Lightweight Coxless Fours,0,4
Australia,2004,Rowing,Rowing Women's Quadruple Sculls,0,4
Australia,2004,Shooting,Shooting Men's Trap,0,1
Australia,2004,Shooting,Shooting Women's Trap,1,1
Australia,2004,Softball,Softball Women's Softball,0,15
Australia,2004,Swimming,"Swimming Men's 1,500 metres Freestyle",1,1
Australia,2004,Swimming,Swimming Men's 100 metres Freestyle,0,1
Australia,2004,Swimming,Swimming Men's 200 metres Freestyle,1,1
Australia,2004,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,0,7
Australia,2004,Swimming,Swimming Men's 400 metres Freestyle,1,2
Australia,2004,Swimming,Swimming Women's 100 metres Breaststroke,0,2
Australia,2004,Swimming,Swimming Women's 100 metres Butterfly,1,1
Australia,2004,Swimming,Swimming Women's 100 metres Freestyle,1,1
Australia,2004,Swimming,Swimming Women's 200 metres Breaststroke,0,1
Australia,2004,Swimming,Swimming Women's 200 metres Butterfly,0,1
Australia,2004,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,5,5
Australia,2004,Swimming,Swimming Women's 4 x 100 metres Medley Relay,7,7
Australia,2004,Swimming,Swimming Women's 50 metres Freestyle,0,1
Australia,2004,Tennis,Tennis Women's Singles,0,1
Australia,2004,Triathlon,Triathlon Women's Olympic Distance,0,1
Australia,2008,Athletics,Athletics Men's 20 kilometres Walk,0,1
Australia,2008,Athletics,Athletics Men's 50 kilometres Walk,0,1
Australia,2008,Athletics,Athletics Men's Pole Vault,1,1
Australia,2008,Athletics,Athletics Women's 100 metres Hurdles,0,1
Australia,2008,Basketball,Basketball Women's Basketball,0,12
Australia,2008,Canoeing,"Canoeing Men's Canadian Singles, Slalom",0,1
Australia,2008,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0,1
Australia,2008,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",1,1
Australia,2008,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",0,4
Australia,2008,Canoeing,"Canoeing Women's Kayak Singles, Slalom",0,1
Australia,2008,Cycling,Cycling Women's Sprint,0,1
Australia,2008,Diving,Diving Men's Platform,1,1
Australia,2008,Diving,Diving Women's Synchronized Platform,0,2
Australia,2008,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",0,5
Australia,2008,Hockey,Hockey Men's Hockey,0,17
Australia,2008,Rowing,Rowing Men's Coxless Fours,0,4
Australia,2008,Rowing,Rowing Men's Coxless Pairs,2,2
Australia,2008,Rowing,Rowing Men's Double Sculls,2,2
Australia,2008,Sailing,Sailing Men's Two Person Dinghy,2,2
Australia,2008,Sailing,Sailing Mixed Multihull,0,2
Australia,2008,Sailing,Sailing Women's Two Person Dinghy,2,2
Australia,2008,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0,1
Australia,2008,Softball,Softball Women's Softball,0,15
Australia,2008,Swimming,"Swimming Men's 1,500 metres Freestyle",0,1
Australia,2008,Swimming,Swimming Men's 100 metres Backstroke,0,1
Australia,2008,Swimming,Swimming Men's 100 metres Butterfly,0,1
Australia,2008,Swimming,Swimming Men's 100 metres Freestyle,0,1
Australia,2008,Swimming,Swimming Men's 200 metres Breaststroke,0,1
Australia,2008,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,0,6
Australia,2008,Swimming,Swimming Men's 4 x 100 metres Medley Relay,0,8
Australia,2008,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,0,6
Australia,2008,Swimming,Swimming Women's 100 metres Breaststroke,1,1
Australia,2008,Swimming,Swimming Women's 100 metres Butterfly,1,2
Australia,2008,Swimming,Swimming Women's 100 metres Freestyle,0,1
Australia,2008,Swimming,Swimming Women's 200 metres Breaststroke,0,1
Australia,2008,Swimming,Swimming Women's 200 metres Butterfly,0,1
Australia,2008,Swimming,Swimming Women's 200 metres Individual Medley,1,1
Australia,2008,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,5
Australia,2008,Swimming,Swimming Women's 4 x 100 metres Medley Relay,7,7
Australia,2008,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,8,8
Australia,2008,Swimming,Swimming Women's 400 metres Individual Medley,1,1
Australia,2008,Swimming,Swimming Women's 50 metres Freestyle,0,1
Australia,2008,Triathlon,Triathlon Women's Olympic Distance,1,2
Australia,2008,Water Polo,Water Polo Women's Water Polo,0,13
Australia,2012,Athletics,Athletics Men's 50 kilometres Walk,0,1
Australia,2012,Athletics,Athletics Men's Long Jump,0,1
Australia,2012,Athletics,Athletics Women's 100 metres Hurdles,1,1
Australia,2012,Basketball,Basketball Women's Basketball,0,12
Australia,2012,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",4,4
Australia,2012,Canoeing,"Canoeing Women's Kayak Singles, Slalom",0,1
Australia,2012,Cycling,Cycling Men's BMX,0,1
Australia,2012,Cycling,Cycling Men's Sprint,0,1
Australia,2012,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",0,4
Australia,2012,Cycling,Cycling Women's Omnium,0,1
Australia,2012,Cycling,Cycling Women's Sprint,1,1
Australia,2012,Cycling,Cycling Women's Team Sprint,0,2
Australia,2012,Diving,Diving Women's Platform,0,1
Australia,2012,Hockey,Hockey Men's Hockey,0,16
Australia,2012,Rowing,Rowing Men's Coxless Fours,0,4
Australia,2012,Rowing,Rowing Men's Quadruple Sculls,0,4
Australia,2012,Rowing,Rowing Women's Coxless Pairs,0,2
Australia,2012,Rowing,Rowing Women's Double Sculls,0,2
Australia,2012,Rowing,Rowing Women's Single Sculls,0,1
Australia,2012,Sailing,Sailing Men's One Person Dinghy,1,1
Australia,2012,Sailing,Sailing Men's Skiff,2,2
Australia,2012,Sailing,Sailing Men's Two Person Dinghy,2,2
Australia,2012,Sailing,Sailing Women's Three Person Keelboat,0,3
Australia,2012,Swimming,Swimming Men's 100 metres Breaststroke,0,1
Australia,2012,Swimming,Swimming Men's 100 metres Freestyle,0,1
Australia,2012,Swimming,Swimming Men's 4 x 100 metres Medley Relay,0,6
Australia,2012,Swimming,Swimming Women's 100 metres Backstroke,0,1
Australia,2012,Swimming,Swimming Women's 100 metres Butterfly,0,1
Australia,2012,Swimming,Swimming Women's 200 metres Freestyle,0,1
Australia,2012,Swimming,Swimming Women's 200 metres Individual Medley,0,1
Australia,2012,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,7,7
Australia,2012,Swimming,Swimming Women's 4 x 100 metres Medley Relay,0,5
Australia,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,0,8
Australia,2012,Triathlon,Triathlon Women's Olympic Distance,0,1
Australia,2012,Water Polo,Water Polo Women's Water Polo,0,13
Australia,2016,Archery,Archery Men's Team,0,3
Australia,2016,Athletics,Athletics Men's 20 kilometres Walk,0,1
Australia,2016,Athletics,Athletics Men's 50 kilometres Walk,0,1
Australia,2016,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0,2
Australia,2016,Canoeing,"Canoeing Women's Kayak Singles, Slalom",0,1
Australia,2016,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",0,5
Australia,2016,Cycling,Cycling Women's Keirin,0,1
Australia,2016,Diving,Diving Women's Synchronized Springboard,0,2
Australia,2016,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",0,4
Australia,2016,Modern Pentathlon,Modern Pentathlon Women's Individual,1,1
Australia,2016,Rowing,Rowing Men's Coxless Fours,0,4
Australia,2016,Rowing,Rowing Men's Quadruple Sculls,0,4
Australia,2016,Rowing,Rowing Women's Single Sculls,1,1
Australia,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,12,12
Australia,2016,Sailing,Sailing Men's One Person Dinghy,1,1
Australia,2016,Sailing,Sailing Men's Skiff,0,2
Australia,2016,Sailing,Sailing Men's Two Person Dinghy,0,2
Australia,2016,Sailing,Sailing Mixed Multihull,0,2
Australia,2016,Shooting,Shooting Women's Trap,1,1
Australia,2016,Swimming,Swimming Men's 100 metres Freestyle,1,1
Australia,2016,Swimming,Swimming Men's 200 metres Backstroke,0,1
Australia,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,0,5
Australia,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,0,5
Australia,2016,Swimming,Swimming Men's 400 metres Freestyle,1,1
Australia,2016,Swimming,Swimming Women's 200 metres Butterfly,0,1
Australia,2016,Swimming,Swimming Women's 200 metres Freestyle,0,1
Australia,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,5,5
Australia,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,0,7
Australia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,0,5
Australia,2020,Athletics,Men's Decathlon,0,1
Australia,2020,Athletics,Women's High Jump,0,1
Australia,2020,Athletics,Women's Javelin Throw,0,1
Australia,2020,Basketball,Men Team,0,12
Australia,2020,Beach Volleyball,Women Team,0,2
Australia,2020,Boxing,Men's Light (57-63kg),0,1
Australia,2020,Canoe Slalom,Women's Canoe,1,1
Australia,2020,Canoe Slalom,Women's Kayak,0,1
Australia,2020,Canoe Sprint,Men's Kayak Double 1000m Team,2,2
Australia,2020,Cycling BMX Freestyle,Men's Park,1,1
Australia,2020,Cycling Road,Men's Individual Time Trial,0,1
Australia,2020,Cycling Track,Men's Team Pursuit Team,0,6
Australia,2020,Diving,Women's 10m Platform,0,1
Australia,2020,Equestrian,Eventing Individual,0,1
Australia,2020,Equestrian,Eventing Team,0,4
Australia,2020,Hockey,Men Team,0,18
Australia,2020,Marathon Swimming,Women's 10km,0,1
Australia,2020,Rowing,Men's Four Team,4,4
Australia,2020,Rowing,Men's Quadruple Sculls Team,0,4
Australia,2020,Rowing,Women's Four Team,4,4
Australia,2020,Rowing,Women's Quadruple Sculls Team,0,4
Australia,2020,Sailing,Men's One Person Dinghy - Laser,1,1
Australia,2020,Sailing,Men's Two Person Dinghy - 470 Team,2,2
Australia,2020,Skateboarding,Men's Park,1,1
Australia,2020,Surfing,Men,0,1
Australia,2020,Swimming,Men's 100m Freestyle,0,1
Australia,2020,Swimming,Men's 200m Breaststroke,1,1
Australia,2020,Swimming,Men's 4 x 100m Freestyle Relay Team,0,5
Australia,2020,Swimming,Men's 4 x 200m Freestyle Relay Team,0,6
Australia,2020,Swimming,Men's 400m Freestyle,0,1
Australia,2020,Swimming,Men's 400m Individual Medley,0,1
Australia,2020,Swimming,Mixed 4 x 100m Medley Relay Team,0,7
Australia,2020,Swimming,Women's 100m Backstroke,1,1
Australia,2020,Swimming,Women's 100m Butterfly,0,1
Australia,2020,Swimming,Women's 100m Freestyle,1,2
Australia,2020,Swimming,Women's 200m Backstroke,1,2
Australia,2020,Swimming,Women's 200m Freestyle,1,1
Australia,2020,Swimming,Women's 4 x 100m Freestyle Relay Team,6,6
Australia,2020,Swimming,Women's 4 x 100m Medley Relay Team,7,7
Australia,2020,Swimming,Women's 4 x 200m Freestyle Relay Team,0,8
Australia,2020,Swimming,Women's 400m Freestyle,1,1
Australia,2020,Swimming,Women's 50m Freestyle,1,1
Australia,2020,Swimming,Women's 800m Freestyle,0,1
Australia,2020,Tennis,Mixed Doubles Team,0,2
Australia,2024,Athletics,Marathon Race Walk Relay Mixed,0,2
Australia,2024,Athletics,Men's Discus Throw,0,1
Australia,2024,Athletics,Women's 1500m,0,1
Australia,2024,Athletics,Women's 20km Race Walk,0,1
Australia,2024,Athletics,Women's High Jump,0,2
Australia,2024,Athletics,Women's Pole Vault,1,1
Australia,2024,Basketball,Women,0,11
Australia,2024,Boxing,Men's 57kg,0,1
Australia,2024,Boxing,Women's 75kg,0,1
Australia,2024,Canoe Slalom,Women's Canoe Single,1,1
Australia,2024,Canoe Slalom,Women's Kayak Cross,1,1
Australia,2024,Canoe Slalom,Women's Kayak Single,1,1
Australia,2024,Canoe Sprint,Men's Kayak Double 500m,0,2
Australia,2024,Canoe Sprint,Men's Kayak Four 500m,0,4
Australia,2024,Cycling BMX Freestyle,Women's Park,0,1
Australia,2024,Cycling BMX Racing,Women,1,1
Australia,2024,Cycling Road,Women's Individual Time Trial,1,1
Australia,2024,Cycling Track,Men's Keirin,0,2
Australia,2024,Cycling Track,Men's Sprint,0,1
Australia,2024,Cycling Track,Men's Team Pursuit,5,5
Australia,2024,Cycling Track,Men's Team Sprint,0,4
Australia,2024,Diving,Women's 3m Springboard,0,1
Australia,2024,Equestrian,Eventing Individual,0,1
Australia,2024,Rowing,Women's Pair,0,2
Australia,2024,Sailing,Men's Dinghy,1,1
Australia,2024,Sailing,Men's Windsurfing,0,1
Australia,2024,Shooting,Trap Women,0,1
Australia,2024,Skateboarding,Men's Park,1,1
Australia,2024,Skateboarding,Women's Park,1,1
Australia,2024,Surfing,Men,0,1
Australia,2024,Swimming,Men's 100m Freestyle,0,1
Australia,2024,Swimming,Men's 200m Breaststroke,0,1
Australia,2024,Swimming,Men's 4 x 100m Freestyle Relay,0,5
Australia,2024,Swimming,Men's 4 x 200m Freestyle Relay,0,6
Australia,2024,Swimming,Men's 400m Freestyle,0,1
Australia,2024,Swimming,Men's 50m Freestyle,1,1
Australia,2024,Swimming,Mixed 4 x 100m Medley Relay,0,8
Australia,2024,Swimming,Women's 100m Backstroke,1,1
Australia,2024,Swimming,Women's 200m Backstroke,1,1
Australia,2024,Swimming,Women's 200m Freestyle,1,2
Australia,2024,Swimming,Women's 200m Individual Medley,0,1
Australia,2024,Swimming,Women's 4 x 100m Freestyle Relay,6,6
Australia,2024,Swimming,Women's 4 x 100m Medley Relay,0,8
Australia,2024,Swimming,Women's 4 x 200m Freestyle Relay,6,6
Australia,2024,Swimming,Women's 400m Freestyle,1,1
Australia,2024,Swimming,Women's 50m Freestyle,0,1
Australia,2024,Swimming,Women's 800m Freestyle,0,1
Australia,2024,Tennis,Men's Doubles,2,2
Australia,2024,Water Polo,Women,0,13
Austria,1896,Cycling,"Cycling Men's 10,000 metres",0,1
Austria,1896,Cycling,Cycling Men's 12-Hours Race,1,1
Austria,1896,Cycling,Cycling Men's 333 metres Time Trial,0,1
Austria,1896,Swimming,Swimming Men's 100 metres Freestyle,0,1
Austria,1896,Swimming,Swimming Men's 500 metres Freestyle,1,1
Austria,1900,Fencing,"Fencing Men's Sabre, Individual",0,1
Austria,1900,Fencing,"Fencing Men's Sabre, Masters, Individual",0,1
Austria,1900,Swimming,"Swimming Men's 1,000 metres Freestyle",0,1
Austria,1900,Swimming,Swimming Men's 200 metres Backstroke,0,1
Austria,1900,Swimming,Swimming Men's 200 metres Freestyle,0,1
Austria,1900,Swimming,Swimming Men's 200 metres Obstacle Course,0,1
Austria,1904,Gymnastics,Gymnastics Men's Individual All-Around,1,1
Austria,1904,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",0,1
Austria,1904,Gymnastics,Gymnastics Men's Team All-Around,1,1
Austria,1904,Swimming,Swimming Men's 440 yard Freestyle,0,1
Austria,1906,Diving,Diving Men's Platform,0,1
Austria,1906,Swimming,Swimming Men's 400 metres Freestyle,1,1
Austria,1906,Swimming,Swimming Men's One Mile Freestyle,0,1
Austria,1906,Weightlifting,"Weightlifting Men's Unlimited, One Hand",1,1
Austria,1906,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",0,1
Austria,1906,Wrestling,"Wrestling Men's All-Around, Greco-Roman",0,1
Austria,1906,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",0,1
Austria,1906,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,1
Austria,1906,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",0,1
Austria,1908,Swimming,Swimming Men's 400 metres Freestyle,0,1
Austria,1912,Fencing,"Fencing Men's Foil, Individual",0,1
Austria,1912,Fencing,"Fencing Men's Sabre, Team",0,7
Austria,1912,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,0,4
Austria,1912,Tennis,Tennis Men's Doubles,0,2
Austria,1924,Weightlifting,Weightlifting Men's Featherweight,0,1
