isHost,Avg_X_Gold,Avg_X_Total,AthletesCount,Diving,Marathon Swimming,Swimming,Water Polo,Archery,Athletics,Badminton,Baseball,Softball,3x3,Basketball,Basque Pelota,Boxing,Breaking,Sprint,Slalom,Cricket,Croquet,BMX Freestyle,BMX Racing,Mountain Bike,Road,Track,Dressage,Eventing,Jumping,Vaulting,Driving,Fencing,Field hockey,Flag football,Football,Golf,Artistic,Rhythmic,Trampoline,Indoor,Field,Jeu de Paume,Judo,Karate,Sixes,Field.1,Modern Pentathlon,Polo,Rackets,Roque,Coastal,Rowing,Sevens,Union,Sailing,Shooting,Skateboarding,Sport Climbing,Squash,Surfing,Table Tennis,Taekwondo,Tennis,Triathlon,Tug of War,Beach,Indoor.1,Water Motorsports,Weightlifting,Freestyle,Greco-Roman,Total events,Total disciplines,Total sports,Total_Sports_Events,Host_Country,NM_Basketball,NM_Judo,NM_Football,NM_Tug-Of-War,NM_Athletics,NM_Swimming,NM_Badminton,NM_Sailing,NM_Gymnastics,NM_Art Competitions,NM_Handball,NM_Weightlifting,NM_Wrestling,NM_Water Polo,NM_Hockey,NM_Rowing,NM_Fencing,NM_Equestrianism,NM_Shooting,NM_Boxing,NM_Taekwondo,NM_Cycling,NM_Diving,NM_Canoeing,NM_Tennis,NM_Modern Pentathlon,NM_Golf,NM_Softball,NM_Archery,NM_Volleyball,NM_Synchronized Swimming,NM_Table Tennis,NM_Baseball,NM_Rhythmic Gymnastics,NM_Rugby Sevens,NM_Trampolining,NM_Beach Volleyball,NM_Triathlon,NM_Rugby,NM_Lacrosse,NM_Polo,NM_Cricket,NM_Ice Hockey,NM_Racquets,NM_Motorboating,NM_Croquet,NM_Figure Skating,NM_Jeu De Paume,NM_Roque,NM_Basque Pelota,NM_Alpinism,NM_Aeronautics,NM_Cycling Road,NM_Artistic Gymnastics,NM_Karate,NM_Baseball/Softball,NM_Trampoline Gymnastics,NM_Marathon Swimming,NM_Canoe Slalom,NM_Surfing,NM_Canoe Sprint,NM_Cycling BMX Racing,NM_Equestrian,NM_Artistic Swimming,NM_Cycling Track,NM_Skateboarding,NM_Cycling Mountain Bike,NM_3x3 Basketball,NM_Cycling BMX Freestyle,NM_Sport Climbing,"NM_Marathon Swimming, Swimming",NM_Breaking,"NM_Cycling Road, Cycling Track","NM_Cycling Road, Cycling Mountain Bike","NM_Cycling Road, Triathlon","NM_3x3 Basketball, Basketball",Year_Standardized,NOC,Year_Standardized
0,0.0,2.0,58,4,0,29,1,2,41,0,1,0,0,2,0,12,0,12,0,0,0,0,0,0,3,5,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,8,0,0,0,2,0,0,0,0,14,0,0,7,11,0,0,0,0,0,0,1,0,0,0,2,0,10,10,10,221,29,21,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025693823956117655,147,-0.025693823956117655
0,8.75,28.5,422,4,0,11,1,0,27,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,109,20,14,109,0,0,0,0,0,3,0,0,0,0,4,0,3,3,9,0,3,15,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6603414088100579,65,-1.6603414088100579
0,2.0,7.5,149,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7916299684708524,50,0.7916299684708524
0,6.25,15.25,155,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,0,0,2,0,0,0,0,0,0,7,0,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7916299684708524,151,0.7916299684708524
0,0.0,2.25,44,4,0,31,1,4,43,4,1,0,0,2,1,12,0,12,4,0,0,0,0,0,3,7,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,13,0,0,0,0,4,1,4,0,0,0,2,0,10,10,10,257,34,25,257,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20782725959444523,86,0.20782725959444523
0,1.5,6.0,78,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1419115937966968,40,1.1419115937966968
0,1.5,2.75,86,4,0,29,1,0,36,0,0,0,0,1,1,11,0,7,0,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,5,7,0,0,0,0,0,0,1,0,0,0,2,0,7,8,8,172,24,18,172,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4927359910572434,135,-0.4927359910572434
0,6.75,20.0,227,4,0,13,1,0,33,0,1,0,0,1,0,10,0,9,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,15,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,151,23,17,151,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,13,0,0,2,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8430176163830877,65,-0.8430176163830877
0,1.75,5.75,155,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9083905102461338,170,0.9083905102461338
0,2.5,10.0,318,8,0,32,2,4,46,5,1,1,0,2,0,11,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,301,40,27,301,0,0,2,17,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5581088849202895,26,0.5581088849202895
0,0.0,1.0,26,8,2,32,2,4,47,5,1,1,0,2,0,11,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,15,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,302,42,27,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6748694266955709,54,0.6748694266955709
0,0.0,5.0,107,2,0,6,1,3,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,1,0,1,0,2,0,0,0,0,1,0,0,0,1,0,1,2,0,0,4,0,1,4,15,0,0,0,0,0,0,6,0,1,0,0,3,0,5,4,110,25,22,110,0,0,0,13,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.244144117686465,50,-2.244144117686465
0,4.0,21.0,509,8,2,35,2,5,48,5,1,1,2,2,0,13,0,12,4,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,8,0,0,2,0,0,0,0,14,2,0,10,15,4,2,0,2,5,8,5,3,0,2,2,0,14,12,6,339,50,33,339,0,0,2,22,0,12,15,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0251510520214153,34,1.0251510520214153
0,1.75,7.0,240,4,0,29,1,2,41,0,1,0,0,2,0,12,0,12,0,0,0,0,0,0,3,5,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,8,0,0,0,2,0,0,0,0,14,0,0,7,11,0,0,0,0,0,0,1,0,0,0,2,0,10,10,10,221,29,21,221,0,11,5,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025693823956117655,171,-0.025693823956117655
0,2.25,7.0,54,4,0,32,1,4,44,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,8,2,2,2,0,0,10,2,0,2,0,14,2,0,2,0,0,14,0,0,0,1,0,0,0,0,14,0,0,10,15,0,0,0,0,4,0,4,0,0,2,2,0,10,10,10,271,37,25,271,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32458780136972665,96,0.32458780136972665
0,1.0,2.0,54,4,0,31,1,4,43,4,1,0,0,2,1,12,0,12,4,0,0,0,0,0,3,7,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,13,0,0,0,0,4,1,4,0,0,0,2,0,10,10,10,257,34,25,257,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20782725959444523,107,0.20782725959444523
0,10.66666667,38.33333333,2,2,0,9,1,6,25,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,1,2,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,7,0,95,18,16,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.360904659461746,65,-2.360904659461746
0,2.75,10.25,160,4,0,15,1,0,34,0,0,0,0,1,0,10,0,7,0,0,0,0,0,0,2,4,1,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,150,23,17,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7262570746078063,128,-0.7262570746078063
0,0.75,2.0,55,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1419115937966968,2,1.1419115937966968
0,1.0,2.75,34,8,0,32,2,4,46,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,8,8,300,40,27,300,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4413483431450081,86,0.4413483431450081
0,0.25,3.0,132,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7916299684708524,55,0.7916299684708524
0,2.5,4.75,67,8,0,32,2,4,46,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,8,8,300,40,27,300,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4413483431450081,189,0.4413483431450081
0,3.0,10.0,97,5,0,10,1,10,29,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,4,1,2,2,2,0,6,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,1,14,21,0,0,0,0,0,0,5,0,1,0,0,0,5,5,5,156,29,22,156,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8938624923606207,170,-1.8938624923606207
0,0.0,1.0,47,5,0,11,1,0,27,0,1,0,0,1,1,8,0,1,0,0,0,0,0,0,2,4,1,2,2,0,0,7,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,1,3,10,0,0,0,0,0,0,5,0,0,0,1,0,5,7,6,126,23,17,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7771019505853392,146,-1.7771019505853392
0,0.25,1.25,32,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1419115937966968,164,1.1419115937966968
0,2.0,3.25,88,4,0,18,1,0,36,0,1,0,0,1,0,10,0,7,0,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,4,0,0,0,2,0,0,0,0,7,0,0,5,6,0,0,0,0,0,0,0,0,0,0,2,0,7,8,8,163,25,19,163,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6094965328325248,129,-0.6094965328325248
0,3.75,21.0,207,4,0,32,1,4,44,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,8,2,2,2,0,0,10,2,0,2,0,14,2,0,2,0,0,14,0,0,0,1,0,0,0,0,14,0,0,10,15,0,0,0,0,4,0,4,0,0,2,2,0,10,10,10,271,37,25,271,0,0,2,0,0,2,0,0,1,0,0,0,1,5,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32458780136972665,145,0.32458780136972665
0,0.25,1.75,105,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9083905102461338,199,0.9083905102461338
0,0.0,2.0,82,4,0,11,1,0,33,0,0,0,0,1,0,10,0,9,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,149,23,17,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9597781581583692,38,-0.9597781581583692
0,4.75,12.5,69,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1419115937966968,46,1.1419115937966968
0,13.5,41.0,597,8,2,35,2,5,48,5,1,1,2,2,0,13,0,12,4,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,8,0,0,2,0,0,0,0,14,2,0,10,15,4,2,0,2,5,8,5,3,0,2,2,0,14,12,6,339,50,33,339,0,0,14,0,0,3,2,0,6,0,0,0,0,3,0,0,11,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,8,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,1.0251510520214153,68,1.0251510520214153
0,0.75,5.75,58,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9083905102461338,29,0.9083905102461338
0,1.0,2.5,38,4,0,32,1,4,44,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,8,2,2,2,0,0,10,2,0,2,0,14,2,0,2,0,0,14,0,0,0,1,0,0,0,0,14,0,0,10,15,0,0,0,0,4,0,4,0,0,2,2,0,10,10,10,271,37,25,271,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32458780136972665,122,0.32458780136972665
0,0.75,1.75,52,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1419115937966968,38,1.1419115937966968
1,8.5,28.0,636,5,0,11,1,0,27,0,1,0,0,1,1,8,0,1,0,0,0,0,0,0,2,4,1,2,2,0,0,7,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,1,3,10,0,0,0,0,0,0,5,0,0,0,1,0,5,7,6,126,23,17,126,1,0,0,0,0,8,0,0,0,13,3,0,2,1,7,0,9,19,1,6,1,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7771019505853392,65,-1.7771019505853392
0,0.0,1.0,41,4,0,18,1,0,36,0,1,0,0,1,0,10,0,7,0,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,4,0,0,0,2,0,0,0,0,7,0,0,5,6,0,0,0,0,0,0,0,0,0,0,2,0,7,8,8,163,25,19,163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6094965328325248,96,-0.6094965328325248
0,1.5,4.75,61,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1419115937966968,29,1.1419115937966968
0,5.5,24.25,418,4,0,26,1,2,38,0,0,0,0,2,0,11,0,11,0,0,0,0,0,0,2,4,2,2,2,0,0,8,2,0,1,0,14,0,0,2,0,0,8,0,0,0,2,0,0,0,0,14,0,0,6,7,0,0,0,0,0,0,0,0,0,0,2,0,10,10,10,203,27,21,203,0,0,1,0,0,10,1,0,0,0,0,0,3,7,0,0,7,10,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1424543657313991,145,-0.1424543657313991
